Feature	Gain	Cover	Frequency
lag_6_chomebanking_transacciones	0.000743730691553482	0.00167929277626226	0.00328084871791424
avg_6_mcomisiones_otras	0.000742946092510451	0.00145694916226037	0.00203036129674201
mrentabilidad_annual	0.000736967969067109	0.00129860259949464	0.0016807626628659
Master_mpagominimo	0.000724278009254323	0.00160622985818772	0.00188245418240981
delta_1_mactivos_margen	0.000722741670269824	0.00219599832822277	0.00224549891758885
Master_mfinanciacion_limite	0.000720599370061401	0.00166121984019027	0.00334807922442888
avg_6_Visa_Fvencimiento	0.000717682917371359	0.00268513132069038	0.0033077409205201
delta_1_Visa_msaldopesos	0.000715516722705687	0.00188099947593506	0.00258165145016203
catm_trx	0.000714139139735802	8.82654504007718e-05	1.34461013029272e-05
lag_1_cliente_edad	0.000711782029412591	0.00250547665377239	0.00302537279315862
avg_6_ctransferencias_recibidas	0.000709388595085638	0.00151573466090791	0.000981565395113687
avg_6_Master_Fvencimiento	0.000705109175804009	0.00169152362106232	0.00406072259348402
delta_1_mrentabilidad_annual	0.00069695814326741	0.00306249957296392	0.00303881889446155
lag_6_mrentabilidad_annual	0.000695428956255913	0.00166895385335145	0.00348254023745815
avg_6_Visa_mconsumospesos	0.000690097734486187	0.00196745774741837	0.00416829140390744
lag_3_mcomisiones_otras	0.000680890772864792	0.00156990379572478	0.00276989686840301
mcomisiones_otras_slope_6	0.000678854221574387	0.00196347865073555	0.00247408263973861
avg_6_Visa_msaldopesos	0.000674643932399659	0.00157902665061878	0.0024202982345269
avg_6_Visa_fechaalta	0.00067319831495531	0.00171804317585675	0.00291780398273521
mcaja_ahorro_dolares_slope_6	0.000667083847638144	0.00157913919947996	0.000954673192507832
mcomisiones_slope_6	0.000659087445431853	0.00158635231734568	0.00252786704495032
ccaja_seguridad	0.000651617067567792	0.00248029440678929	0.000376490836481962
lag_3_ccaja_seguridad	0.000636658701478292	0.000897392899714636	0.000295814228664399
lag_6_mpayroll	0.00063662249430994	0.00202210154482369	0.00166731656156297
Master_fechaalta	0.000635463089441088	0.00179475699956217	0.00393970768175767
lag_1_mcuenta_debitos_automaticos	0.000632366992602124	0.00108046249175951	0.000873996584690269
lag_3_Visa_mpagominimo	0.000628654047387133	0.0013922845402994	0.00297158838794691
avg_6_Visa_cconsumos	0.000625344760927963	0.00177353575377017	0.00334807922442888
Visa_Finiciomora_slope_6	0.000619976020350186	0.00185442999287545	0.000618520659934652
lag_3_cprestamos_personales	0.000615355187506091	0.000594294305433894	0.000389936937784889
cproductos	0.000614690089944193	0.000772647626144518	0.000147907114332199
Master_Finiciomora	0.000613595919797737	0.00117510983979085	0.000215137620846835
lag_3_Visa_fechaalta	0.000610983869800716	0.00163236828624528	0.00334807922442888
lag_1_mcomisiones_mantenimiento	0.000610319904074482	0.00136351092440184	0.00121014911726345
lag_3_Visa_mconsumospesos	0.000607800972953953	0.00145009759741654	0.00357666294657864
lag_3_mcuentas_saldo	0.000607339391955442	0.00189273256727978	0.00233962162670934
lag_6_Visa_fechaalta	0.000604628627395417	0.00175607987396584	0.0036573395543962
delta_1_Visa_mpagospesos	0.000601884574166225	0.00210574764946065	0.00372457006091084
lag_6_mactivos_margen	0.000600439573341687	0.00100563541616191	0.00204380739804494
avg_6_Visa_mconsumosdolares	0.00059835377227426	0.00176710216929847	0.00375146226351669
lag_3_cdescubierto_preacordado	0.000596378547487463	0.00164450735376973	0.00151940944723078
avg_6_mautoservicio	0.000595133768331646	0.00102020621193425	0.00102190369902247
cextraccion_autoservicio_slope_6	0.000593157992651631	0.00048871037353282	0.00048405964690538
lag_1_Master_delinquency	0.000592211259389612	0.0010291922547162	0.000631966761237579
Visa_mconsumototal_slope_6	0.000591530601131856	0.00189875502727693	0.00333463312312595
lag_3_cliente_antiguedad	0.000589919143882118	0.00206155313197903	0.00310604940097619
mpasivos_margen_slope_6	0.000586465126415051	0.000945232588340321	0.00127737962377809
Visa_msaldodolares	0.000586217490391896	0.000318651414548106	0.000416829140390744
avg_6_Master_fechaalta	0.000571053703141585	0.00189006478206807	0.00434309072084549
mcuenta_debitos_automaticos_slope_6	0.00057031462062624	0.00206606275789516	0.000941227091204905
lag_6_mrentabilidad	0.000568963425042412	0.00123122322050331	0.00248752874104154
Master_msaldopesos	0.000565593830087481	0.00197067754707397	0.00239340603192104
ccallcenter_transacciones_slope_6	0.000561534213314099	0.00196490192487586	0.0012370413198693
lag_6_cliente_antiguedad	0.000561098457880055	0.00187298179682621	0.00387247717524304
lag_1_Master_fechaalta	0.000560459444024065	0.00178450924224837	0.00352287854136693
lag_1_Visa_msaldototal	0.000557890120217646	0.0014634365999349	0.00216482230977128
avg_6_mrentabilidad	0.000556593522013327	0.00189614236959845	0.00193623858762152
delta_1_Visa_msaldototal	0.000552451740290095	0.0013873061646879	0.00215137620846835
Visa_Fvencimiento	0.000551811771659142	0.00147037973816148	0.00297158838794691
Master_msaldototal	0.00054503801667006	0.00202574271457029	0.00213793010716543
Master_mpagospesos	0.00054250118104471	0.00108262464815398	0.00100845759771954
Visa_mconsumosdolares_slope_6	0.000530597505009261	0.00190117758034591	0.00412795309999866
lag_1_ccaja_ahorro	0.000529391248629097	0.00117450295267981	0.000403383039087816
lag_6_ccajas_transacciones	0.000517102703216835	0.000640124400500931	0.00141184063680736
mrentabilidad_annual_slope_6	0.000506282988303444	0.00413167794546623	0.00251442094364739
Master_madelantopesos	0.000505558272514983	0.000299073264890905	0.000779873875569779
delta_1_ccajas_transacciones	0.000504598387446316	0.00163311048175849	0.000631966761237579
lag_3_Master_fechaalta	0.000501556004449553	0.00181541825360195	0.00385903107394011
lag_1_Visa_madelantodolares	0.000501201373606757	0.000369544475278784	0.000793319976872706
lag_6_Visa_mpagominimo	0.000498492047549819	0.00121596372560807	0.00294469618534106
lag_6_mcaja_ahorro_dolares	0.000498362534201054	0.00234130968883818	0.00291780398273521
